,date,user_loc,followers,friends,message,tokens,no,predictions
345,2/19/2019 11:24,"Enugu, Nigeria",2910,415,"nowplaying  nawash""'   on playzone with  tuesday tuesdaymotivation tuesdaythoughts enugu","['nowplaying', 'nawash', 'playzone', 'tuesday', 'tuesdaymotivation', 'tuesdaythoughts', 'enugu']","['nowplaying', 'nawash', 'playzone', 'tuesdaymotivation', 'enugu']",0
346,2/19/2019 11:24,South Kirkby,149,104,agriculture takes up nearly 70% of uk land. but why is the need for reliable backup power growing larger than ev… ,"['agriculture', 'takes', 'nearly', '70', 'uk', 'land', 'need', 'reliable', 'backup', 'power', 'growing', 'larger', 'ev…']","['agriculture', 'takes', 'nearly', '70', 'uk', 'land', 'need', 'reliable', 'backup', 'power', 'growing', 'larger', 'ev…']",0
347,2/19/2019 11:24,"नई दिल्ली, भारत",59,491, one of the leading itservices company on which we can faith tuesdaythoughts,"['one', 'leading', 'itservices', 'company', 'faith', 'tuesdaythoughts']","['one', 'leading', 'itservices', 'company', 'faith']",4
348,2/19/2019 11:24,,38,69,"the presidential election riggers that we know in this country are obasanjo,atiku,saraki,maurice iwu,amodu alli .th… ","['presidential', 'election', 'riggers', 'know', 'country', 'obasanjoatikusarakimaurice', 'iwuamodu', 'alli', 'th…']","['presidential', 'election', 'riggers', 'know', 'country', 'obasanjoatikusarakimaurice', 'iwuamodu', 'alli', 'th…']",0
349,2/19/2019 11:24,"Chorley, Lancashire",5236,2666,i think we all need to address the elephant in the room  our lovely volunteers decorating ‘tallulah nelly’ … ,"['think', 'need', 'address', 'elephant', 'room', 'lovely', 'volunteers', 'decorating', '‘tallulah', 'nelly’', '…']","['think', 'need', 'address', 'elephant', 'room', 'lovely', 'volunteers', 'decorating', '‘tallulah', 'nelly’']",4
350,2/19/2019 11:24,"Lagos, Nigeria",305,1385,nothing is impossible   if you believe. ifb asap. chroniclesofsam tuesdaythoughts,"['nothing', 'impossible', 'believe', 'ifb', 'asap', 'chroniclesofsam', 'tuesdaythoughts']","['nothing', 'impossible', 'believe', 'ifb', 'asap', 'chroniclesofsam']",0
351,2/19/2019 11:24,Wigan,7872,684,worried about an urgent health problem? call 111 or go online:  helpushelpyou nhs111… ,"['worried', 'urgent', 'health', 'problem', 'call', '111', 'go', 'online', 'helpushelpyou', 'nhs111…']","['worried', 'urgent', 'health', 'problem', 'call', '111', 'go', 'online', 'helpushelpyou', 'nhs111…']",0
352,2/19/2019 11:24,"Bengaluru, India",37,311,me: steps into office. my brain: don't say it my brain: don't say it me: yeh kahaan aa gaye hum … ,"['steps', 'office', 'brain', 'dont', 'say', 'brain', 'dont', 'say', 'yeh', 'kahaan', 'aa', 'gaye', 'hum', '…']","['steps', 'office', 'brain', 'dont', 'say', 'brain', 'dont', 'say', 'yeh', 'kahaan', 'aa', 'gaye', 'hum']",0
353,2/19/2019 11:24,"Loughborough, England",6838,1910,explore the world's most stunning and exotic locations through some of our favourite travel vloggers. read our blog… ,"['explore', 'worlds', 'stunning', 'exotic', 'locations', 'favourite', 'travel', 'vloggers', 'read', 'blog…']","['explore', 'worlds', 'stunning', 'exotic', 'locations', 'favourite', 'travel', 'vloggers', 'read', 'blog…']",4
354,2/19/2019 11:24,1 nation under God indivisible,3649,3571,"ladies and gentlemen, boys and girls of all ages, please welcome and join whitney houston as she leads us in singin… ","['ladies', 'gentlemen', 'boys', 'girls', 'ages', 'please', 'welcome', 'join', 'whitney', 'houston', 'leads', 'us', 'singin…']","['ladies', 'gentlemen', 'boys', 'girls', 'ages', 'please', 'welcome', 'join', 'whitney', 'houston', 'leads', 'us', 'singin…']",0
355,2/19/2019 11:24,"Dublin City, Ireland",123,789,"tuesdaythoughts   think positive, think powerful  teamlmu serviceexcellence irishbiz energy ","['tuesdaythoughts', 'think', 'positive', 'think', 'powerful', 'teamlmu', 'serviceexcellence', 'irishbiz', 'energy']","['think', 'positive', 'think', 'powerful', 'teamlmu', 'serviceexcellence', 'irishbiz', 'energy']",0
356,2/19/2019 11:24,North American Tectonic Plate,2225,2218,pc error windows tuesdaythoughts tuesdaymotivation error  via ,"['pc', 'error', 'windows', 'tuesdaythoughts', 'tuesdaymotivation', 'error', 'via']","['pc', 'error', 'windows', 'tuesdaymotivation', 'error', 'via']",0
357,2/19/2019 11:24,"ÜT: -8.684999,115.196064",281,285,why am i single? because i can't date my favourite celebrity yet. tuesdaythoughts,"['single', 'cant', 'date', 'favourite', 'celebrity', 'yet', 'tuesdaythoughts']","['single', 'cant', 'date', 'favourite', 'celebrity', 'yet']",0
358,2/19/2019 11:24,Amsterdam,1216,3917, subscribe 4 launch &gt;      thanks 2  ,"['subscribe', '4', 'launch', 'gt', 'thanks', '2']","['subscribe', '4', 'launch', 'gt', 'thanks', '2']",4
359,2/19/2019 11:24,,96,131,can liverpool win against bayern tonight without their rock at the back in virgil van dijk? 🤔 tuesdaythoughts tuesdaymotivation,"['liverpool', 'win', 'bayern', 'tonight', 'without', 'rock', 'back', 'virgil', 'van', 'dijk', '🤔', 'tuesdaythoughts', 'tuesdaymotivation']","['liverpool', 'win', 'bayern', 'tonight', 'without', 'rock', 'back', 'virgil', 'van', 'dijk', '🤔', 'tuesdaymotivation']",4
360,2/19/2019 11:24,London (heart in Florida),7271,1172,wishing we had this view   tuesdaythoughts ,"['wishing', 'view', 'tuesdaythoughts']","['wishing', 'view']",0
361,2/19/2019 11:24,Bangalore,47,105,"responsibilities are given to you because god knows only you have the strength to handle them, no one else. tuesdaythoughts","['responsibilities', 'given', 'god', 'knows', 'strength', 'handle', 'one', 'else', 'tuesdaythoughts']","['responsibilities', 'given', 'god', 'knows', 'strength', 'handle', 'one', 'else']",0
362,2/19/2019 11:24,Trump’s USA,5284,4682,"yep, total nut job 🥜","['yep', 'total', 'nut', 'job', '🥜']","['yep', 'total', 'nut', 'job', '🥜']",4
363,2/19/2019 11:24,Nairobi,1741,4980,radioactivemixx terrifictuesday tuesdaythoughts tuesdaymotivation finepeoplefromkenya  girlf… ,"['radioactivemixx', 'terrifictuesday', 'tuesdaythoughts', 'tuesdaymotivation', 'finepeoplefromkenya', 'girlf…']","['radioactivemixx', 'terrifictuesday', 'tuesdaymotivation', 'finepeoplefromkenya', 'girlf…']",0
364,2/19/2019 11:24,#MAGA  Silicon Valley,2904,3837,that's a jokewhy not talk about the complete disdain  has for it's customers. and zero customer service… ,"['thats', 'jokewhy', 'talk', 'complete', 'disdain', 'customers', 'zero', 'customer', 'service…']","['thats', 'jokewhy', 'talk', 'complete', 'disdain', 'customers', 'zero', 'customer', 'service…']",0
365,2/19/2019 11:24,,0,2,tuesdaythoughts i just want to go back to saturday,"['tuesdaythoughts', 'want', 'go', 'back', 'saturday']","['want', 'go', 'back', 'saturday']",0
366,2/19/2019 11:24,Nairobi ,10,12,we are here to help  tuesdaythoughts ,"['help', 'tuesdaythoughts']",['help'],0
367,2/19/2019 11:24,"Bengaluru, India",8,2,"unsatisfactory bowel movement have been experienced by many of us. while for some it may be a temporary phase, but… ","['unsatisfactory', 'bowel', 'movement', 'experienced', 'many', 'us', 'may', 'temporary', 'phase', 'but…']","['unsatisfactory', 'bowel', 'movement', 'experienced', 'many', 'us', 'may', 'temporary', 'phase', 'but…']",0
368,2/19/2019 11:25,"New Delhi, India",38,138,"plan your gettogethers &amp; kitty parties at moti mahal delux  south ex. for bookings, contact  01140507400, 011… ","['plan', 'gettogethers', 'amp', 'kitty', 'parties', 'moti', 'mahal', 'delux', 'south', 'ex', 'bookings', 'contact', '01140507400', '011…']","['plan', 'gettogethers', 'amp', 'kitty', 'parties', 'moti', 'mahal', 'delux', 'south', 'ex', 'bookings', 'contact', '01140507400', '011…']",4
369,2/19/2019 11:25,Nigeria,557,151,nowplaying   meekmillchampionships.mp3 on unilagmusic with  &gt;&gt;… ,"['nowplaying', 'meekmillchampionshipsmp3', 'unilagmusic', 'gtgt…']","['nowplaying', 'meekmillchampionshipsmp3', 'unilagmusic', 'gtgt…']",0
370,2/19/2019 11:25,,13,28,"coffee is on, stream is on. feels like it's gonna be a good day though i've been up all night lol… ","['coffee', 'stream', 'feels', 'like', 'gonna', 'good', 'day', 'though', 'ive', 'night', 'lol…']","['coffee', 'stream', 'feels', 'like', 'gonna', 'good', 'day', 'though', 'ive', 'night', 'lol…']",0
371,2/19/2019 11:25,"North East, England",1993,229,tuesdaythoughts an interesting look at funeral customs across the globe;  coffins… ,"['tuesdaythoughts', 'interesting', 'look', 'funeral', 'customs', 'across', 'globe', 'coffins…']","['interesting', 'look', 'funeral', 'customs', 'across', 'globe', 'coffins…']",0
372,2/19/2019 11:25,México,101,396,"pewdiepie needs your help now more than ever this could be our last stand will you just sit there and watch, or w… ","['pewdiepie', 'needs', 'help', 'ever', 'could', 'last', 'stand', 'sit', 'watch', 'w…']","['pewdiepie', 'needs', 'help', 'ever', 'could', 'last', 'stand', 'sit', 'watch', 'w…']",0
373,2/19/2019 11:25,,86,120,no words needed. tuesdaythoughts ,"['words', 'needed', 'tuesdaythoughts']","['words', 'needed']",4
374,2/19/2019 11:25,"Melbourne, Victoria",238,882,another tuesdaythoughts to consider,"['another', 'tuesdaythoughts', 'consider']","['another', 'consider']",0
375,2/19/2019 11:25,There's Me@REEATIME @ANNAWAANT,4846,5209,tuesdaythoughts playing your part is all you got to know then you'll see yourself through what you need  ,"['tuesdaythoughts', 'playing', 'part', 'got', 'know', 'youll', 'see', 'need']","['playing', 'part', 'got', 'know', 'youll', 'see', 'need']",0
376,2/19/2019 11:25,"Ikeja, Nigeria",31,128,"food fact coffee  always the best way to start the day improves mood, can act as an appetite suppressant, boost… ","['food', 'fact', 'coffee', 'always', 'best', 'way', 'start', 'day', 'improves', 'mood', 'act', 'appetite', 'suppressant', 'boost…']","['food', 'fact', 'coffee', 'always', 'best', 'way', 'start', 'day', 'improves', 'mood', 'act', 'appetite', 'suppressant', 'boost…']",0
377,2/19/2019 11:25,"New Orleans, USA",230,614,"you deserve to be first, foremost and topping all lists of priorities. those who can't put you first and try to mak… ","['deserve', 'first', 'foremost', 'topping', 'lists', 'priorities', 'cant', 'put', 'first', 'try', 'mak…']","['deserve', 'first', 'foremost', 'topping', 'lists', 'priorities', 'cant', 'put', 'first', 'try', 'mak…']",4
378,2/19/2019 11:25,North American Tectonic Plate,2225,2218,do not feed the trolls tuesdaythoughts tuesdaymotivation donotfeedthetrolls  via ,"['feed', 'trolls', 'tuesdaythoughts', 'tuesdaymotivation', 'donotfeedthetrolls', 'via']","['feed', 'trolls', 'tuesdaymotivation', 'donotfeedthetrolls', 'via']",4
379,2/19/2019 11:25,,0,35,micheal looking good as always,"['micheal', 'looking', 'good', 'always']","['micheal', 'looking', 'good', 'always']",0
380,2/19/2019 11:25,Still Great Britain,2351,2293,"while it is not clear whether or not de niro was supplied with underage girls, his involvement in the ring received… ","['clear', 'whether', 'de', 'niro', 'supplied', 'underage', 'girls', 'involvement', 'ring', 'received…']","['clear', 'whether', 'de', 'niro', 'supplied', 'underage', 'girls', 'involvement', 'ring', 'received…']",0
381,2/19/2019 11:25,"NEW ORLEANS, LA",5499,4261,ignore the noise and keep your peace tuesdaythoughts ,"['ignore', 'noise', 'keep', 'peace', 'tuesdaythoughts']","['ignore', 'noise', 'keep', 'peace']",0
382,2/19/2019 11:25,"Nairobi, Kenya",225,1062,"a great life isn't about big things, it's about the small things that make a big difference.tuesdaythoughts","['great', 'life', 'isnt', 'big', 'things', 'small', 'things', 'make', 'big', 'differencetuesdaythoughts']","['great', 'life', 'isnt', 'big', 'things', 'small', 'things', 'make', 'big', 'differencetuesdaythoughts']",0
383,2/19/2019 11:25,United States,592,1339,"lol, that is 'not' rbg, ruth bader ginsberg has a hunchback and can 'not' stand up straight where is ruth bader g… ","['lol', 'rbg', 'ruth', 'bader', 'ginsberg', 'hunchback', 'stand', 'straight', 'ruth', 'bader', 'g…']","['lol', 'rbg', 'ruth', 'bader', 'ginsberg', 'hunchback', 'stand', 'straight', 'ruth', 'bader', 'g…']",0
384,2/19/2019 11:25,,291,350,"dear fellow blackamericans, let's stop making our comm issues entertainment for the masses, let's really get to w… ","['dear', 'fellow', 'blackamericans', 'lets', 'stop', 'making', 'comm', 'issues', 'entertainment', 'masses', 'lets', 'really', 'get', 'w…']","['dear', 'fellow', 'blackamericans', 'lets', 'stop', 'making', 'comm', 'issues', 'entertainment', 'masses', 'lets', 'really', 'get', 'w…']",0
385,2/19/2019 11:25,"Suez, Egypt",103,235,follow back  tuesdaythoughts,"['follow', 'back', 'tuesdaythoughts']","['follow', 'back']",4
386,2/19/2019 11:25,,70,97,we stan him ,['stan'],['stan'],0
387,2/19/2019 11:25,"Florida, USA",39,204,thisisgmb tuesdaymotivation tuesdaythoughts      come and see… ,"['thisisgmb', 'tuesdaymotivation', 'tuesdaythoughts', 'come', 'see…']","['thisisgmb', 'tuesdaymotivation', 'come', 'see…']",0
388,2/19/2019 11:25,"Envigado, Colombia",32,90,“platforms &amp; algorithms — the new snakes &amp; ladders?” by   creativity teaching… ,"['“platforms', 'amp', 'algorithms', '—', 'new', 'snakes', 'amp', 'ladders”', 'creativity', 'teaching…']","['“platforms', 'amp', 'algorithms', '—', 'new', 'snakes', 'amp', 'ladders”', 'creativity', 'teaching…']",0
389,2/19/2019 11:26,United,195,513,we hope all of our landscapers have had a happy tuesday if you have any jobs coming up give us a call on 0800 917… ,"['hope', 'landscapers', 'happy', 'tuesday', 'jobs', 'coming', 'give', 'us', 'call', '0800', '917…']","['hope', 'landscapers', 'happy', 'jobs', 'coming', 'give', 'us', 'call', '0800', '917…']",4
390,2/19/2019 11:26,,10,49,don't we feel like the pressure it takes one being a boy is quite enromous?  does so and he tags himself 'a… ,"['dont', 'feel', 'like', 'pressure', 'takes', 'one', 'boy', 'quite', 'enromous', 'tags', 'a…']","['dont', 'feel', 'like', 'pressure', 'takes', 'one', 'boy', 'quite', 'enromous', 'tags', 'a…']",0
391,2/19/2019 11:26,North American Tectonic Plate,2225,2218,go green  green goes with everything tuesdaythoughts tuesdaymotivation gogreen  via ,"['go', 'green', 'green', 'goes', 'everything', 'tuesdaythoughts', 'tuesdaymotivation', 'gogreen', 'via']","['go', 'green', 'green', 'goes', 'everything', 'tuesdaymotivation', 'gogreen', 'via']",0
392,2/19/2019 11:26,"Atlanta, GA",29520,2124,airmen know this is the best way to dry their hair in the morning    haircare… ,"['airmen', 'know', 'best', 'way', 'dry', 'hair', 'morning', 'haircare…']","['airmen', 'know', 'best', 'way', 'dry', 'hair', 'morning', 'haircare…']",4
393,2/19/2019 11:26,,263,644,"tuesdaythoughts smallbusiness ""there is no formula for the perfect email – authentic and honest messaging works"".… ","['tuesdaythoughts', 'smallbusiness', 'formula', 'perfect', 'email', '–', 'authentic', 'honest', 'messaging', 'works…']","['smallbusiness', 'formula', 'perfect', 'email', '–', 'authentic', 'honest', 'messaging', 'works…']",4
394,2/19/2019 11:26,"Cheshire, CT",1145,1029,do you believe it is more blessed to give then to receive? the bible teaches it is clgivingchallenge… ,"['believe', 'blessed', 'give', 'receive', 'bible', 'teaches', 'clgivingchallenge…']","['believe', 'blessed', 'give', 'receive', 'bible', 'teaches', 'clgivingchallenge…']",4
395,2/19/2019 11:26,"London, England",11,47,"right you have been blocking everything but motivation bullshit for 4+ hrs now, and blaming me for you putting a hi… ","['right', 'blocking', 'everything', 'motivation', 'bullshit', '4', 'hrs', 'blaming', 'putting', 'hi…']","['right', 'blocking', 'everything', 'motivation', 'bullshit', '4', 'hrs', 'blaming', 'putting', 'hi…']",0
396,2/19/2019 11:26,North America,18,51,"[they] don't boo nobodies""  reggie jackson. tigertuesday motivation book amwriting firstbook… ","['dont', 'boo', 'nobodies', 'reggie', 'jackson', 'tigertuesday', 'motivation', 'book', 'amwriting', 'firstbook…']","['dont', 'boo', 'nobodies', 'reggie', 'jackson', 'tigertuesday', 'motivation', 'book', 'amwriting', 'firstbook…']",0
397,2/19/2019 11:26,"Haslemere, Surrey, UK",267,949,did cupid miss his mark ? we still have 15% off all heartthemed jewellery until the end of february. simply i… ,"['cupid', 'miss', 'mark', 'still', '15', 'heartthemed', 'jewellery', 'end', 'february', 'simply', 'i…']","['cupid', 'miss', 'mark', 'still', '15', 'heartthemed', 'jewellery', 'end', 'february', 'simply', 'i…']",0
398,2/19/2019 11:26,,4017,4092,i love  a prior gop supporter. she recognized that the boat to destruction came into port with onl… ,"['love', 'prior', 'gop', 'supporter', 'recognized', 'boat', 'destruction', 'came', 'port', 'onl…']","['love', 'prior', 'gop', 'supporter', 'recognized', 'boat', 'destruction', 'came', 'port', 'onl…']",4
399,2/19/2019 11:26,"Tampa, FL",5981,929,life is a journey. bible is the road map. our conscious is our compass. personal guidance counselor is the holy spirit. tuesdaythoughts,"['life', 'journey', 'bible', 'road', 'map', 'conscious', 'compass', 'personal', 'guidance', 'counselor', 'holy', 'spirit', 'tuesdaythoughts']","['life', 'journey', 'bible', 'road', 'map', 'conscious', 'compass', 'personal', 'guidance', 'counselor', 'holy', 'spirit']",0
400,2/19/2019 11:26,Coder City,521,381, be a blogger    leave your blog link share who you are with your blog . . . . . . beablogger… ,"['blogger', 'leave', 'blog', 'link', 'share', 'blog', 'beablogger…']","['blogger', 'leave', 'blog', 'link', 'share', 'blog', 'beablogger…']",4
401,2/19/2019 11:26,"North West, England",1249,3950, still looking for the best perfume and fragrance deals in  chester? there is an easy way  come direct to… ,"['still', 'looking', 'best', 'perfume', 'fragrance', 'deals', 'chester', 'easy', 'way', 'come', 'direct', 'to…']","['still', 'looking', 'best', 'perfume', 'fragrance', 'deals', 'chester', 'easy', 'way', 'come', 'direct', 'to…']",4
402,2/19/2019 11:26,Planet Earth,5543,5445,"tuesdaythoughts wolfpackauthors james  a cute romance novella. young jessie, the lead singer… ","['tuesdaythoughts', 'wolfpackauthors', 'james', 'cute', 'romance', 'novella', 'young', 'jessie', 'lead', 'singer…']","['wolfpackauthors', 'james', 'cute', 'romance', 'novella', 'young', 'jessie', 'lead', 'singer…']",4
403,2/19/2019 11:26,"Minnesota, USA",2365,1227,rules to live by spread love trust your gut pick faith over fear take care of yourself avoid peoplepleasin… ,"['rules', 'live', 'spread', 'love', 'trust', 'gut', 'pick', 'faith', 'fear', 'take', 'care', 'avoid', 'peoplepleasin…']","['rules', 'live', 'spread', 'love', 'trust', 'gut', 'pick', 'faith', 'fear', 'take', 'care', 'avoid', 'peoplepleasin…']",4
404,2/19/2019 11:26,"Ibadan, Nigeria",4971,4617,vibing london   thezone with  terrifictuesday tuesdaythoughts ,"['vibing', 'london', 'thezone', 'terrifictuesday', 'tuesdaythoughts']","['vibing', 'london', 'thezone', 'terrifictuesday']",0
405,2/19/2019 11:26,"Upper Michigan, USA",1609,3060,"wow these kids are great. i hope they succeed. thanks for sharing, bob ","['wow', 'kids', 'great', 'hope', 'succeed', 'thanks', 'sharing', 'bob']","['wow', 'kids', 'great', 'hope', 'succeed', 'thanks', 'sharing', 'bob']",4
406,2/19/2019 11:26,"Shefford, England",37,270,"never attempt to recharge ordinary batteries, either by applying heat or in a charger. they may leak, cause fire o… ","['never', 'attempt', 'recharge', 'ordinary', 'batteries', 'either', 'applying', 'heat', 'charger', 'may', 'leak', 'cause', 'fire', 'o…']","['never', 'attempt', 'recharge', 'ordinary', 'batteries', 'either', 'applying', 'heat', 'charger', 'may', 'leak', 'cause', 'fire', 'o…']",0
407,2/19/2019 11:26,,31683,11998,tbd number one cause of death between ages 2040 is opioid and the left says there no national security emergency.… ,"['tbd', 'number', 'one', 'cause', 'death', 'ages', '2040', 'opioid', 'left', 'says', 'national', 'security', 'emergency…']","['tbd', 'number', 'one', 'cause', 'death', 'ages', '2040', 'opioid', 'left', 'says', 'national', 'security', 'emergency…']",0
408,2/19/2019 11:26,London,118,62,"chase down your passion like it's the last bus of the night."" tuesdaythoughts tuesdaymotivation","['chase', 'passion', 'like', 'last', 'bus', 'night', 'tuesdaythoughts', 'tuesdaymotivation']","['chase', 'passion', 'like', 'last', 'bus', 'night', 'tuesdaymotivation']",4
409,2/19/2019 11:26,,10902,869, playfulness animals tuesdaythoughts,"['playfulness', 'animals', 'tuesdaythoughts']","['playfulness', 'animals']",0
410,2/19/2019 11:26,There's Me@REEATIME @ANNAWAANT,4846,5209,so sure is totally cool tuesdaythoughts ,"['sure', 'totally', 'cool', 'tuesdaythoughts']","['sure', 'totally', 'cool']",0
411,2/19/2019 11:26,"London, England",1,8,interesting image,"['interesting', 'image']","['interesting', 'image']",4
412,2/19/2019 11:26,,5891,6352,the super snow moon is coming; it’s the biggest supermoon of the year  tuesdaythoughts,"['super', 'snow', 'moon', 'coming', 'it’s', 'biggest', 'supermoon', 'year', 'tuesdaythoughts']","['super', 'snow', 'moon', 'coming', 'it’s', 'biggest', 'supermoon', 'year']",0
413,2/19/2019 11:26,,2340,2553,some profit from nhl last night draftkings fanduel tuesdaythoughts squad cashflow ,"['profit', 'nhl', 'last', 'night', 'draftkings', 'fanduel', 'tuesdaythoughts', 'squad', 'cashflow']","['profit', 'nhl', 'last', 'night', 'draftkings', 'fanduel', 'squad', 'cashflow']",0
414,2/19/2019 11:26,"Ejigbo, Nigeria",397,562,"another day another phrase another challenges another try another hope never back down,life teaches u more bob tuesdaythoughts","['another', 'day', 'another', 'phrase', 'another', 'challenges', 'another', 'try', 'another', 'hope', 'never', 'back', 'downlife', 'teaches', 'u', 'bob', 'tuesdaythoughts']","['another', 'day', 'another', 'phrase', 'another', 'challenges', 'another', 'try', 'another', 'hope', 'never', 'back', 'downlife', 'teaches', 'u', 'bob']",4
415,2/19/2019 11:26,,120,550,in work benefits shouldn't be classed as benefits but as a business subsidy,"['work', 'benefits', 'shouldnt', 'classed', 'benefits', 'business', 'subsidy']","['work', 'benefits', 'shouldnt', 'classed', 'benefits', 'business', 'subsidy']",0
416,2/19/2019 11:27,"Whitmire,SC",4228,4941,"tuesdaynight  68pm pst &amp; 911pm est syndicated ""soul of the blues withcassie cj fox"" listen:… ","['tuesdaynight', '68pm', 'pst', 'amp', '911pm', 'est', 'syndicated', 'soul', 'blues', 'withcassie', 'cj', 'fox', 'listen…']","['tuesdaynight', '68pm', 'pst', 'amp', '911pm', 'est', 'syndicated', 'soul', 'blues', 'withcassie', 'cj', 'fox', 'listen…']",4
417,2/19/2019 11:27,Umzimkhulu,12935,12335,"thank god for your life, your health, your family, or your home. many people don't have these things tuesdaythoughts tuesdaymotivation","['thank', 'god', 'life', 'health', 'family', 'home', 'many', 'people', 'dont', 'things', 'tuesdaythoughts', 'tuesdaymotivation']","['thank', 'god', 'life', 'health', 'family', 'home', 'many', 'people', 'dont', 'things', 'tuesdaymotivation']",0
418,2/19/2019 11:27,"Portland, ME",101,13,"shakespeare once said, ‘i cried when i had no shoes, but i stopped crying when i saw a man without legs ’ life i… ","['shakespeare', 'said', '‘i', 'cried', 'shoes', 'stopped', 'crying', 'saw', 'man', 'without', 'legs', '’', 'life', 'i…']","['shakespeare', 'said', '‘i', 'cried', 'shoes', 'stopped', 'crying', 'saw', 'man', 'without', 'legs', 'life', 'i…']",0
419,2/19/2019 11:27,,449,69,its good to do my daily routine while listening to  tuesdaythoughts bts ,"['good', 'daily', 'routine', 'listening', 'tuesdaythoughts', 'bts']","['good', 'daily', 'routine', 'listening', 'bts']",0
420,2/19/2019 11:27,Kenya,3748,3968,nothing can dim the light that shines from within.tuesdaythoughts,"['nothing', 'dim', 'light', 'shines', 'withintuesdaythoughts']","['nothing', 'dim', 'light', 'shines', 'withintuesdaythoughts']",4
421,2/19/2019 11:27,"Virginia, USA",1944,2043,people hate on you the moment you start being more successful than them when they realize that they cannot use you anymore tuesdaythoughts,"['people', 'hate', 'moment', 'start', 'successful', 'realize', 'cannot', 'use', 'anymore', 'tuesdaythoughts']","['people', 'hate', 'moment', 'start', 'successful', 'realize', 'cannot', 'use', 'anymore']",0
422,2/19/2019 11:27,Miami,2467,3096,spartanrace: “your mind will quit a thousand times before you body will. feel the fear and do it anyway.” – unknown… ,"['spartanrace', '“your', 'mind', 'quit', 'thousand', 'times', 'body', 'feel', 'fear', 'anyway”', '–', 'unknown…']","['spartanrace', '“your', 'mind', 'quit', 'thousand', 'times', 'body', 'feel', 'fear', 'anyway”', '–', 'unknown…']",0
423,2/19/2019 11:27,,5576,5192,"these men were doing their duty, heroes tuesdaythoughts tuesdaymotivation trump trumpresign trumprussia… ","['men', 'duty', 'heroes', 'tuesdaythoughts', 'tuesdaymotivation', 'trump', 'trumpresign', 'trumprussia…']","['men', 'duty', 'heroes', 'tuesdaymotivation', 'trump', 'trumpresign', 'trumprussia…']",0
424,2/19/2019 11:27,"8 Fleet Street, Birmingham, B1 2GH",252,58,do you utilize your time most effectively? tuesdaythoughts erg wasteitwisely timeisprecious ,"['utilize', 'time', 'effectively', 'tuesdaythoughts', 'erg', 'wasteitwisely', 'timeisprecious']","['utilize', 'time', 'effectively', 'erg', 'wasteitwisely', 'timeisprecious']",0
425,2/19/2019 11:27,"Wisconsin, USA",589,3063,you never get a second chance to brand a postrecession.  tuesdaymotivation tuesdaythoughts,"['never', 'get', 'second', 'chance', 'brand', 'postrecession', 'tuesdaymotivation', 'tuesdaythoughts']","['never', 'get', 'second', 'chance', 'brand', 'postrecession', 'tuesdaymotivation']",0
426,2/19/2019 11:27,"Allendale, MI",1060,1539,get 35% off at the great north apparel co  one of the fastest growing brands in canada. tuesdaythoughts… ,"['get', '35', 'great', 'north', 'apparel', 'co', 'one', 'fastest', 'growing', 'brands', 'canada', 'tuesdaythoughts…']","['get', '35', 'great', 'north', 'apparel', 'co', 'one', 'fastest', 'growing', 'brands', 'canada', 'tuesdaythoughts…']",0
427,2/19/2019 11:27,Herts and Beds,1439,2419,looking to start your own business? come and talk to  and attend some of our courses like be your ow… ,"['looking', 'start', 'business', 'come', 'talk', 'attend', 'courses', 'like', 'ow…']","['looking', 'start', 'business', 'come', 'talk', 'attend', 'courses', 'like', 'ow…']",0
428,2/19/2019 11:27,London,118,62,"a person often meets his destiny on the road he took to avoid it."" tuesdaythoughts tuesdaymotivation","['person', 'often', 'meets', 'destiny', 'road', 'took', 'avoid', 'tuesdaythoughts', 'tuesdaymotivation']","['person', 'often', 'meets', 'destiny', 'road', 'took', 'avoid', 'tuesdaymotivation']",0
429,2/19/2019 11:27,"The South West, UK",1516,1493,what does everyone think of these? tuesdaythoughts tech,"['everyone', 'think', 'tuesdaythoughts', 'tech']","['everyone', 'think', 'tech']",0
430,2/19/2019 11:27,"Telford, England",847,1268,"dyk 81% of chefs and f&amp;b managers say cling film is an essential tool for the kitchen, here's why  … ","['dyk', '81', 'chefs', 'fampb', 'managers', 'say', 'cling', 'film', 'essential', 'tool', 'kitchen', 'heres', '…']","['dyk', '81', 'chefs', 'fampb', 'managers', 'say', 'cling', 'film', 'essential', 'tool', 'kitchen', 'heres']",4
431,2/19/2019 11:27,,215,151,"yesterday i gave out free fixed match and people ignored, don't say i didn't give out this link. follow the link &amp;… ","['yesterday', 'gave', 'free', 'fixed', 'match', 'people', 'ignored', 'dont', 'say', 'didnt', 'give', 'link', 'follow', 'link', 'amp…']","['yesterday', 'gave', 'free', 'fixed', 'match', 'people', 'ignored', 'dont', 'say', 'didnt', 'give', 'link', 'follow', 'link', 'amp…']",0
432,2/19/2019 11:27,United Kingdom,74,246,tuesdays? i'd rather be snorkeling  vacationmode caribbean tuesdaythoughts turtle ,"['tuesdays', 'id', 'rather', 'snorkeling', 'vacationmode', 'caribbean', 'tuesdaythoughts', 'turtle']","['tuesdays', 'id', 'rather', 'snorkeling', 'vacationmode', 'caribbean', 'turtle']",4
